avg_temp_c,avg_humidity_pct,soil_moisture_pct,soil_ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,ndvi_index,pest_pressure_score,vpd_kpa,total_npk_ppm,ph_deviation,region_Zone_B_West,region_Zone_C_South,region_Zone_D_East,crop_type_Soybean,crop_type_Sugarcane,crop_type_Tomato,crop_type_Wheat,growth_stage_Fruiting,growth_stage_Maturation,growth_stage_Vegetative
35.6,86.18,54.01,7.8,76.07,54.65,178.11,0.273,47.6,0.803,308.83000000000004,0.7999999999999998,True,False,False,False,False,False,False,True,False,False
34.67,68.4,37.41,6.83,132.81,55.77,116.16,0.459,65.4,1.745,304.74,0.16999999999999993,False,False,True,False,False,False,False,False,False,False
24.38,70.82,26.4,7.1,124.97,55.79,229.69,0.419,62.0,0.891,410.45,0.09999999999999964,False,False,True,False,True,False,False,False,False,False
38.16,88.35,52.65,7.38,134.87,46.33,112.24,0.506,74.6,0.778,293.44,0.3799999999999999,False,False,True,True,False,False,False,False,False,True
28.27,70.78,28.41,6.92,142.68,47.44,210.91,0.256,54.8,1.122,401.03,0.08000000000000007,False,False,True,False,False,False,False,False,False,True
25.12,65.31,33.74,7.95,123.13,6.76,158.96,0.415,54.5,1.107,288.85,0.9500000000000002,False,True,False,False,False,False,False,False,True,False
35.34,57.03,62.53,6.61,158.76,35.77,194.73,0.54,58.7,2.462,389.26,0.3899999999999997,False,True,False,False,False,False,True,False,False,False
33.46,63.4,46.84,5.14,109.41,81.11,205.14,0.577,65.0,1.889,395.65999999999997,1.8600000000000003,False,False,False,False,True,False,False,False,False,False
31.44,52.18,36.07,6.84,115.85,48.96,161.89,0.429,66.1,2.203,326.7,0.16000000000000014,False,True,False,False,False,False,True,False,True,False
29.72,66.33,41.65,6.19,96.9,29.46,177.21,0.456,55.1,1.406,303.57000000000005,0.8099999999999996,True,False,False,False,False,False,False,True,False,False
33.64,73.66,22.19,6.9,78.03,35.35,117.35,0.359,72.7,1.373,230.73,0.09999999999999964,True,False,False,False,True,False,False,False,False,True
28.89,55.48,43.49,6.12,114.77,36.59,133.62,0.379,53.9,1.772,284.98,0.8799999999999999,False,False,False,False,False,True,False,False,True,False
24.06,44.24,43.82,6.44,98.27,30.04,214.71,0.385,47.5,1.67,343.02,0.5599999999999996,True,False,False,False,True,False,False,False,False,True
14.9,67.55,31.87,6.68,127.26,25.44,125.96,0.389,44.5,0.55,278.66,0.3200000000000003,True,False,False,False,True,False,False,True,False,False
31.37,72.99,61.88,6.93,126.8,56.17,159.73,0.527,74.9,1.239,342.7,0.07000000000000028,False,False,True,True,False,False,False,False,False,False
29.15,40.81,51.94,7.31,86.79,20.3,141.03,0.42,16.8,2.392,248.12,0.3099999999999996,False,True,False,False,False,False,True,False,True,False
22.77,74.61,41.96,9.36,139.34,68.49,126.58,0.484,64.1,0.703,334.40999999999997,2.3599999999999994,False,True,False,False,False,True,False,False,False,True
38.35,78.95,54.86,7.04,112.23,42.11,186.53,0.572,56.7,1.421,340.87,0.040000000000000036,False,False,True,False,False,False,True,False,False,True
32.22,64.11,63.98,5.98,144.73,60.95,144.8,0.506,53.8,1.728,350.48,1.0199999999999996,False,False,False,True,False,False,False,False,False,False
20.74,67.13,44.82,7.21,63.79,56.52,106.82,0.415,38.4,0.804,227.13,0.20999999999999996,False,False,True,False,False,False,False,False,False,False
32.89,79.71,45.3,6.77,102.3,24.43,175.17,0.42,50.1,1.014,301.9,0.23000000000000043,False,True,False,False,False,True,False,True,False,False
31.37,74.57,31.35,7.04,132.62,5.66,226.74,0.381,45.7,1.167,365.02,0.040000000000000036,True,False,False,False,True,False,False,True,False,False
29.96,60.11,44.95,7.32,151.95,63.24,184.93,0.553,47.9,1.689,400.12,0.3200000000000003,True,False,False,False,False,False,True,False,False,False
22.52,57.38,46.0,6.36,84.68,32.25,217.13,0.237,37.1,1.163,334.06,0.6399999999999997,False,False,True,False,False,False,True,False,True,False
21.37,64.14,44.13,7.46,119.4,39.49,164.26,0.459,35.5,0.912,323.15,0.45999999999999996,False,False,True,False,False,False,False,False,False,False
17.23,55.61,89.19,7.55,119.83,30.94,193.62,0.525,22.9,0.873,344.39,0.5499999999999998,True,False,False,False,False,False,True,False,False,True
33.1,65.95,43.765,7.65,95.98,46.72,195.31,0.362,52.5,1.722,338.01,0.6500000000000004,False,False,False,True,False,False,False,False,False,False
31.28,63.33,38.54,5.39,124.44,27.8,187.62,0.386,42.7,1.674,339.86,1.6100000000000003,False,False,False,True,False,False,False,False,False,True
23.54,60.34,43.72,5.28,122.32,54.74,185.37,0.418,56.0,1.151,362.43,1.7199999999999998,False,False,False,False,False,True,False,False,False,False
26.53,55.46,58.85,6.94,140.08,38.55,122.11,0.568,44.1,1.545,300.74,0.05999999999999961,False,True,False,False,True,False,False,False,False,True
28.32,71.04,47.74,6.32,62.68,27.37,112.97,0.339,54.5,1.115,203.01999999999998,0.6799999999999997,False,True,False,False,False,True,False,True,False,False
17.32,77.26,46.61,7.43,104.33,49.47,173.97,0.444,45.0,0.45,327.77,0.4299999999999997,False,True,False,True,False,False,False,False,False,False
28.91,64.845,28.59,7.2,135.76,57.66,136.2,0.329,43.0,1.401,329.62,0.20000000000000018,False,True,False,False,False,False,True,False,False,False
35.07,69.97,27.48,7.97,155.62,58.08,205.6,0.438,76.3,1.695,419.29999999999995,0.9699999999999998,False,True,False,True,False,False,False,False,False,True
23.56,65.95,58.62,7.15,127.62,25.92,133.04,0.471,64.3,0.989,286.58000000000004,0.15000000000000036,False,False,False,True,False,False,False,False,False,False
35.81,64.605,33.76,6.3,65.89,65.58,218.23,0.285,71.3,2.081,349.7,0.7000000000000002,False,False,False,False,False,False,False,True,False,False
29.1,83.49,56.46,6.34,141.78,46.11,202.21,0.496,69.6,0.665,390.1,0.6600000000000001,True,False,False,False,False,False,True,False,False,True
30.61,76.76,29.13,6.94,166.22,43.74,103.58,0.4445,71.2,1.021,313.54,0.05999999999999961,False,True,False,True,False,False,False,False,False,True
24.08,65.95,81.36,5.96,103.93,56.91,223.88,0.621,35.8,1.021,384.72,1.04,False,False,True,False,False,False,False,False,False,True
33.96,54.86,49.65,5.33,90.05,20.26,213.8,0.346,55.4,2.396,324.11,1.67,True,False,False,False,False,False,True,False,False,True
19.9,66.62,36.54,7.13,126.85,60.15,201.16,0.49,44.7,0.776,388.15999999999997,0.1299999999999999,True,False,False,False,False,False,False,False,False,False
32.65,65.5,43.89,7.23,100.95,30.34,143.52,0.419,54.7,1.702,274.81,0.23000000000000043,False,False,True,False,False,True,False,False,False,False
23.18,57.9,43.765,7.44,106.97,29.64,241.27,0.34,59.1,1.196,377.88,0.4400000000000004,False,False,False,True,False,False,False,False,False,False
37.38,83.94,51.93,5.77,99.74,25.83,235.59,0.429,66.7,1.029,361.15999999999997,1.2300000000000004,False,False,True,False,True,False,False,True,False,False
28.26,70.53,8.96,6.22,166.21,55.89,172.48,0.342,60.3,1.131,394.58000000000004,0.7800000000000002,False,True,False,False,True,False,False,False,False,False
17.89,64.15,50.67,7.56,104.69,55.47,200.55,0.425,45.1,0.735,360.71000000000004,0.5599999999999996,True,False,False,False,False,False,False,False,False,False
20.72,69.98,54.81,6.755,134.25,23.04,149.32,0.486,54.3,0.734,306.61,0.2450000000000001,False,True,False,False,True,False,False,False,False,True
31.18,84.25,44.59,5.7,153.7,52.26,147.76,0.47,50.4,0.715,353.71999999999997,1.2999999999999998,False,False,False,False,True,False,False,False,False,False
28.68,51.64,57.62,7.58,63.46,20.2,213.52,0.495,34.3,1.902,297.18,0.5800000000000001,True,False,False,False,False,True,False,True,False,False
31.57,65.88,51.02,8.29,75.98,46.7,221.63,0.232,63.3,1.583,344.31,1.2899999999999991,False,False,False,True,False,False,False,False,False,True
23.54,40.69,42.84,6.02,111.54,25.35,181.71,0.354,40.6,1.721,318.6,0.9800000000000004,False,True,False,False,False,True,False,False,False,False
27.86,65.95,43.15,6.87,112.77,38.89,182.7,0.47,43.3,1.277,334.36,0.1299999999999999,False,False,True,True,False,False,False,False,False,False
32.13,58.11,39.6,5.71,111.54,55.11,134.2,0.459,26.4,2.006,300.85,1.29,False,True,False,False,False,False,True,False,False,False
31.01,73.95,70.63,5.49,137.15,55.01,148.15,0.655,32.3,1.171,340.31,1.5099999999999998,False,True,False,False,False,False,False,False,False,False
33.3,48.11,26.31,6.51,125.78,39.91,173.53,0.453,54.6,2.654,339.22,0.4900000000000002,True,False,False,False,False,False,True,False,False,False
33.25,71.59,48.84,6.32,142.55,51.51,180.43,0.562,49.7,1.449,374.49,0.6799999999999997,True,False,False,False,False,False,False,False,False,True
29.5,64.985,58.57,6.09,75.26,38.47,217.31,0.391,44.9,1.444,331.04,0.9100000000000001,False,False,False,False,False,False,True,False,False,True
34.7,73.45,29.42,6.01,114.15,27.7,187.07,0.527,62.1,1.468,328.91999999999996,0.9900000000000002,False,False,True,False,False,False,False,True,False,False
27.41,73.5,55.5,6.97,110.41,42.93,162.16,0.566,63.8,0.968,315.5,0.03000000000000025,False,True,False,False,False,True,False,False,True,False
30.27,81.54,37.34,7.21,101.93,14.42,172.34,0.441,58.2,0.795,288.69,0.20999999999999996,False,False,True,False,False,False,False,True,False,False
23.71,54.52,27.05,7.57,125.43,70.33,252.28,0.411,67.3,1.334,448.03999999999996,0.5700000000000003,False,False,False,False,False,True,False,False,True,False
25.18,37.06,68.52,5.99,100.7,23.24,133.99,0.453,26.3,2.015,257.93,1.0099999999999998,False,True,False,False,False,False,True,False,False,False
25.71,50.53,65.02,7.95,124.15,32.98,228.27,0.667,51.4,1.635,385.4,0.9500000000000002,True,False,False,False,False,False,True,False,False,False
33.13,62.71,43.62,6.42,99.29,69.48,146.28,0.377,47.5,1.889,315.05,0.5800000000000001,True,False,False,True,False,False,False,False,False,True
33.16,63.52,51.72,8.11,142.35,70.16,202.7,0.371,59.1,1.851,415.21,1.1099999999999994,False,False,False,False,False,False,False,False,False,True
25.91,63.51,44.84,7.23,84.0,43.73,140.45,0.423,53.6,1.22,268.17999999999995,0.23000000000000043,False,False,True,False,False,True,False,False,True,False
27.27,52.33,40.22,4.92,153.92,75.29,130.87,0.5,31.3,1.727,360.08,2.08,False,False,False,False,False,False,False,False,False,False
26.61,45.58,64.08,4.79,153.85,44.29,195.53,0.491,36.9,1.896,393.66999999999996,2.21,True,False,False,True,False,False,False,False,False,True
25.04,90.81,60.41,5.43,99.82,47.5,196.14,0.4455,71.4,0.292,343.46,1.5700000000000003,True,False,False,False,False,True,False,False,True,False
34.56,57.18,65.23,7.37,152.31,35.0,202.28,0.316,58.0,2.35,389.59000000000003,0.3700000000000001,False,True,False,False,False,False,True,False,False,True
25.53,64.37,28.06,7.91,167.08,20.87,196.81,0.472,34.8,1.165,384.76,0.9100000000000001,False,False,False,True,False,False,False,False,False,False
23.71,67.41,58.7,6.57,123.48,32.29,241.99,0.641,52.5,0.956,397.76,0.4299999999999997,True,False,False,False,False,False,True,False,False,True
30.84,65.76,52.78,6.78,156.91,55.97,181.64,0.568,59.5,1.524,394.52,0.21999999999999975,True,False,False,False,False,False,False,False,False,False
33.08,66.03,31.56,5.99,103.07,33.28,234.49,0.285,51.8,1.716,370.84000000000003,1.0099999999999998,False,False,True,False,False,True,False,False,False,False
34.41,75.01,59.15,6.81,138.44,25.49,191.08,0.533,73.1,1.36,355.01,0.1900000000000004,False,True,False,True,False,False,False,False,False,False
23.84,58.58,37.54,6.39,133.81,23.56,166.03,0.364,61.7,1.224,323.4,0.6100000000000003,False,False,True,False,False,False,True,True,False,False
38.38,65.59,38.37,7.85,117.87,57.92,227.97,0.565,71.5,2.327,403.76,0.8499999999999996,False,False,False,False,True,False,False,True,False,False
28.92,69.34,44.05,7.29,137.74,52.02,154.29,0.402,59.4,1.222,344.05,0.29000000000000004,False,True,False,False,True,False,False,False,False,False
26.49,43.4,43.44,8.67,82.84,49.73,249.52,0.368,48.8,1.958,382.09000000000003,1.67,False,False,True,False,False,False,True,True,False,False
30.62,76.04,52.76,7.36,112.37,23.39,185.27,0.507,48.0,1.053,321.03,0.3600000000000003,False,False,False,False,False,False,True,False,False,False
23.86,88.33,63.71,6.09,125.13,36.75,214.66,0.545,57.9,0.345,376.53999999999996,0.9100000000000001,False,False,True,False,False,True,False,False,True,False
27.54,66.6,31.29,9.09,103.0,25.94,209.46,0.582,51.6,1.229,338.4,2.09,False,True,False,True,False,False,False,True,False,False
28.33,70.77,48.65,7.5,101.61,46.79,225.75,0.399,66.4,1.126,374.15,0.5,False,False,True,False,False,True,False,False,False,True
32.37,40.72,57.05,5.25,133.47,47.1,179.61,0.489,46.6,2.878,360.18,1.75,False,False,True,False,False,False,False,False,False,True
31.13,77.63,44.15,6.83,122.69,34.4,100.34,0.471,60.7,1.012,257.43,0.16999999999999993,True,False,False,False,False,False,True,False,True,False
23.64,50.19,59.91,6.91,108.22,32.81,147.43,0.508,30.4,1.454,288.46000000000004,0.08999999999999986,True,False,False,False,False,False,True,True,False,False
38.2,59.03,24.34,6.83,101.56,50.45,191.8,0.451,43.5,2.744,343.81,0.16999999999999993,False,False,False,False,False,False,False,False,False,False
28.9,60.33,38.1,6.0,134.25,39.73,213.73,0.456,50.1,1.58,387.71,1.0,True,False,False,False,True,False,False,False,False,True
33.83,53.85,35.86,7.47,102.14,70.92,157.73,0.435,57.9,2.432,330.78999999999996,0.46999999999999975,False,True,False,False,True,False,False,False,False,False
27.46,62.92,68.3,6.38,108.59,51.19,165.82,0.389,49.7,1.358,325.6,0.6200000000000001,True,False,False,False,False,False,True,False,True,False
23.88,63.01,36.0,6.71,85.53,45.03,181.93,0.374,59.2,1.096,312.49,0.29000000000000004,False,False,False,False,False,False,True,False,False,True
24.29,71.74,48.32,7.06,144.06,32.3,181.11,0.514,69.4,0.858,357.47,0.05999999999999961,True,False,False,False,False,False,True,True,False,False
27.0,78.45,44.66,6.82,92.33,44.98,202.94,0.322,60.1,0.768,340.25,0.17999999999999972,True,False,False,False,False,False,False,True,False,False
23.73,65.5,36.86,6.77,127.35,61.81,213.64,0.41,31.4,1.013,402.79999999999995,0.23000000000000043,False,False,False,False,False,False,True,False,False,False
22.93,39.95,46.6,8.52,35.74,42.27,195.15,0.384,37.6,1.68,273.16,1.5199999999999996,False,True,False,False,False,True,False,False,True,False
29.75,67.05,43.11,6.7,155.12,50.99,141.37,0.438,52.9,1.378,347.48,0.2999999999999998,False,False,False,False,False,False,False,False,False,True
14.44,52.37,27.74,6.58,84.7,27.46,64.37,0.347,48.2,0.783,176.53,0.41999999999999993,False,False,False,False,False,True,False,True,False,False
26.46,73.06,42.99,6.18,147.72,42.81,258.08,0.439,58.5,0.93,448.61,0.8200000000000003,False,False,False,False,False,False,True,False,False,True
27.25,44.73,40.08,6.82,49.91,60.11,193.62,0.396,40.0,2.0,303.64,0.17999999999999972,False,True,False,False,False,False,False,False,False,True
26.7,49.68,37.34,8.7,126.35,69.02,139.46,0.406,17.4,1.763,334.83000000000004,1.6999999999999993,False,False,False,False,False,False,True,False,False,False
28.75,62.93,36.96,6.42,143.48,57.51,193.94,0.356,65.5,1.464,394.92999999999995,0.5800000000000001,False,False,False,False,False,False,True,True,False,False
31.7,59.44,56.38,7.78,151.82,67.33,154.76,0.488,65.8,1.896,373.90999999999997,0.7800000000000002,False,True,False,False,False,False,False,False,False,False
25.34,66.82,30.51,7.65,106.67,48.58,269.3,0.442,75.7,1.073,424.55,0.6500000000000004,False,True,False,False,True,False,False,False,False,False
15.02,86.57,31.94,6.8,140.02,50.6,204.04,0.404,62.5,0.229,394.65999999999997,0.20000000000000018,True,False,False,False,False,True,False,True,False,False
24.84,81.05,47.29,6.81,132.32,39.78,140.57,0.507,57.5,0.595,312.66999999999996,0.1900000000000004,False,False,False,False,False,True,False,False,True,False
23.67,60.97,41.61,6.2,124.89,32.97,154.34,0.43,57.1,1.142,312.20000000000005,0.7999999999999998,True,False,False,False,True,False,False,False,False,True
33.72,52.85,31.46,7.51,182.35,38.65,195.36,0.437,68.9,2.469,416.36,0.5099999999999998,False,False,False,False,False,False,True,False,False,True
26.52,53.95,40.42,6.6850000000000005,182.09,43.53,217.66,0.483,38.4,1.596,443.28,0.3149999999999995,False,True,False,False,False,True,False,False,False,True
23.11,59.28,56.77,6.56,73.64,19.31,180.11,0.459,12.7,1.152,273.06,0.4400000000000004,True,False,False,True,False,False,False,False,False,True
22.34,65.09,44.73,5.42,130.74,38.12,148.77,0.518,48.6,0.942,317.63,1.58,False,False,False,False,False,False,False,False,False,False
24.72,61.67,56.27,7.8,105.02,39.42,150.1,0.425,53.0,1.194,294.53999999999996,0.7999999999999998,True,False,False,True,False,False,False,True,False,False
30.64,62.11,-1.77,7.65,102.35,69.94,168.77,0.267,53.0,1.668,341.06,0.6500000000000004,False,False,False,False,True,False,False,True,False,False
32.21,70.19,63.79,6.4,76.8,50.74,194.1,0.531,41.3,1.434,321.64,0.5999999999999996,False,True,False,False,False,False,True,False,False,False
38.87,78.04,40.32,5.48,129.31,54.33,136.56,0.605,68.3,1.525,320.2,1.5199999999999996,False,False,False,False,False,False,True,False,False,False
23.35,54.1,31.58,7.92,125.72,30.59,173.16,0.416,35.9,1.317,329.47,0.9199999999999999,False,False,False,False,True,False,False,False,False,False
23.75,70.48,34.69,7.09,133.4,43.21,227.07,0.515,62.8,0.868,403.68,0.08999999999999986,False,False,False,False,False,False,False,False,False,True
31.04,81.12,51.77,6.17,123.36,67.1,169.65,0.383,59.0,0.85,360.11,0.8300000000000001,False,False,False,False,False,False,False,False,True,False
33.88,63.48,31.96,6.91,87.62,38.42,254.8,0.361,48.5,1.93,380.84000000000003,0.08999999999999986,False,False,True,False,False,False,False,False,True,False
35.97,61.29,39.46,7.19,68.47,50.73,206.78,0.53,48.0,2.296,325.98,0.1900000000000004,False,False,False,False,False,False,True,True,False,False
35.41,76.2,55.89,6.67,153.31,40.11,228.77,0.537,53.7,1.369,422.19000000000005,0.33000000000000007,False,False,False,False,True,False,False,False,True,False
24.43,72.34,43.48,6.76,101.51,42.52,283.59,0.341,67.0,0.847,427.62,0.2400000000000002,False,True,False,False,False,False,True,False,True,False
30.64,84.42,48.2,6.18,95.57,50.68,158.32,0.27,68.3,0.686,304.57,0.8200000000000003,False,False,True,False,False,False,True,False,False,True
41.36,50.82,42.65,8.15,95.43,69.3,207.06,0.208,44.5,3.898,371.79,1.1500000000000004,False,False,False,False,False,False,False,False,False,True
30.7,68.3,33.76,6.22,135.66,32.46,195.56,0.493,55.4,1.4,363.68,0.7800000000000002,False,False,True,False,True,False,False,False,False,True
23.98,60.12,65.9,6.3,155.1,37.88,185.57,0.484,59.7,1.189,378.54999999999995,0.7000000000000002,False,True,False,False,True,False,False,False,False,True
